review_body,class
"La valoración del producto en su web, decía que esta funda de coche era impermeable, no es así, cuando llueve y destapas el coche este aparece mojado, lo siento pero no es lo que yo esperaba",0
La ventosa se despega,0
La verdad es que antes había tenido camisetas de esta marca y la verdad es que estas no tienen la calidad esperada..,0
La verdad es que es muy comodo lleva varios compartimentos y anchos facil de instalar. Ahora podre organizar mejor el maletero,1
La verdad es que esperaba más por ese precio. Tengo el pelo muy seco y no me lo deja mejor que una mascarilla de súper que utilizo habitualmente. Me la dejo en la cabeza 45 minutos pero no tiene el efecto esperado. A mi el olor no me parece muy bueno,0
La verdad es que ha sido toda una decepción. La tela no es nada del otro mundo y el tallaje es enorme. No lo recomiendo.,0
"La verdad es que me resultaba tan incomodo que no llegue ni a salir de casa con él. La verdad es que pegaba mucho, pero no sé como hubiese sido un día entero con él",0
La verdad es que mucho no me gusta. Aún no lo he estrenado porque no me gusta como queda. Seguramente es que yo no tengo el Cuerpo de la modelo de la foto,0
La verdad es que no noto ninguna diferencia me la aplicado como dicen las instrucciones y sinceramente como si no lo hubiese puesto tampoco esperamos los resultados espectaculares ...pero nada de nada,0
La verdad es que no son lo que esperaba. Mala calidad y los colores cambian cuando la tienes en la mano. Lo único que se salva es que el polarizado es bueno y se ven realmente bien.,0
"La verdad es que son preciosos y muy calentitos.. El hecho de ponerle tres estrellas es porque, no me explico la razón, el tactil de la mano izquierda no funciona y yo, precisamente, soy zurda, aunque no entiendo porque, pues es exactamente igual a la derecha. Aun así los recomiendo y como voy a comprar otros comprobaré si tampoco va la mano izquierda. son talla unica y como tengo los dedos muy largos me van perfectos, pero para manos pequeñitas no creo que se adapten bien",1
"La verdad muy bonitos y buenos, son originales, me han llegado rapido, lo único malo es el precio de los blancos yo quería blanco pero por el precio elegí color negro una gran pena",1
"La verdad que cuando escuchas unos empotrados con tweeter te quedas un poco chafado, pero para lo que los voy a usar cumplen su cometido, están colocados en una autocaravana en la parte de la vivienda y no tenía fondo para empotrar otros mejores.",1
"La verdad que el producto me gusta , el problema es que nunca ha llegado, contacté con el vendedor , y decían que se había extraviado, fui paciente le pedí que me lo enviasen de nuevo me dieron plazo de 30 días y de nuevo se ha extraviado , finalmente he solicitado el reembolso de mi dinero , vendedor poco recomendable debido a su mala gestión en cuanto a los envíos",0
La verdad que la relación calidad precio es inmejorable. Cumple su función,1
La verdad que muy mal. Lo pedi el 6 de abril y todavia no me ha llegado.. y el vendedor no me dice nada.. me parece alucinante.,0
La verdad que no huele a nada nolo recomiendo para nada,0
"La verdad que se ve muy cutre, y endeble",0
"La verdad, a mi hija no le sirvió de nada. No quedan fijas y no parecen cómodas.",0
"La verdad, es un esmalte de baja calidad yo esperaba otra cosa",0
"La única pega es que no vengan instrucciones de montaje para el ford, pero miré en internet y resultó sencillo.",1
"La única traba es que se ajustan a la rueda con presión, se las pueden robar con facilidad, las compre pensando que se ajustaban con los pernos pero NO.",1
Lamentable aun no he recibido el pedido...llevo esperandolo desde la fecha de entrega mas de 15 dias y nada de nada no lo recomiendo a nadie esto es un timo..,0
Lamentable lo compre a un precio como estaba en la web y luego me anulan el pedido. Después me lo venden a un precio mayor . Nunca me había pasado eso en Amazon y llevo comprado varias cosas.,0
"Lamentablemente lo vamos a devolver porque la sombrilla no hace más que moverse como si fuese una hoja, con el traqueteo del carro está todo el rato de una lado a otro sin cumplir con la función de dar sombra en el capado.",0
"Lamentablemente, a veces hay que dar opiniones negativas, y ésta es una de ellas. Aunque había leído comentarios decidí probar a ver que tal. El tamaño de los frascos lo imaginaba pero las fragancias no me han gustado en absoluto. Sólo la de color azul para mi se salva, quizá alguna otra. Pero la mayoría las he tenido que regalar. He incluso la que viene en una caja de color naranja, a mi particularmente me resulta desagradable. Añado unas fotos para que otras personas puedan hacerse a la idea del tamaño de los frasquitos, aunque ya digo que lo del tamaño es lo de menos, y por ese precio esperaba incluso que fueran más pequeños.",0
"Lamento comunicar, que no cortan nada. Dobla el pelo pero no lo corta.",0
Las acabo de poner parece que van bien a alumbran algo más las tengo que probar más en carretera a la noche,1
"Las alfombrillas acaban de llegarme y en principio están bien, el problema radica en que el embalaje esta roto, la parte superior esta entreabierta y la etiqueta negra de Prime rasgada hasta la mitad del paquete, desconozco si es cosa de la cadena de embalaje o del transportista que en este caso es SEUR. Por lo que no me quiero imaginar cuando su interior fuese un material más delicado.",0
Las anillas son muy pequeñas me esperaba otra cosa...pero por el precio no esta tan mal aunque si lo hubiese sabido hubiese comprado otra cosa,0
Las anteriores me duran un año a ver si estás me duele un poquito más,0
"Las caracteristicas del producto no son exactas, a pesar de poner talla única, en el calcetín está grabado talla 38. Efectivamente corresponde con esa talla yo uso una 41 y me van justos. Los he utilizado una vez y no me han parecido cómodos por esta razón aunque parecen de buena calidad. Sé lo que es un calcetín para mejorar la circulación y se lo que debe apretar un panty o un calcetín llevo muchos años utilizando este tipo de producto. Al ser calcetines no los he devuelto, espero que sea útil para los próximos compradores. Vale la pena si atinas con la talla que no sólo depende del número de pie sino de lo gorditos que se tengan los gemelos...",0
Las cerdas son durísimas y se llena todo de jabón. La ventosa se ha vuelto dura y no pega bien. El cepillo para las tetinas tiene pocas cerdas.,0
"Las cintas se despegan muy pronto, todo lo demás genial",1
Las compre y tuve que devolverlos por que seguia marcando fallo en un astra 2018,0
Las compré en septiembre y ya se fundieron... Ambas.,0
"Las compré para proteger las esquinas de la mesa del sofá del salón para los niños porque eran discretas. A pesar de haberlas pegado con las pegatinas de pegamento que llevan, mi hijo de 1 año ha sido capaz de coger y sacarlas con facilidad. Una vez se sacan ya no vuelve a pegar, por lo que tienes que retirar el pegamento de la mesa y volver a pegarlas..",0
"Las compré para un niño de 12 años, y les da caña, corriendo, jugando y tal ,son fuertes y se parecen a la marca Adidas, que tiene 3 rayas èsta tiene 4 ,las recomiendo",1
"Las compré para un regalo, cuando leí las opiniones me parecieron buenas... Primero, no me llegaron a tiempo, pero no me causó problema porque tenía días de margen. Lo más importante es la funcionalidad... cuando conduce ve un destello desde el retrovisor que se refleja en el parabrisas del de detrás y para ver el display de la pantalla del coche se las tiene que quitar... en fin, las hemos devuelto.",0
"Las compré para usarlas después de dar a luz y no he sido capaz de aguantarlas, el material no me gusta nada, son muy gruesas y dan demasiado calor.",0
Las compré pensando que valdrían para una Zero S pero son demasiado pequeñas. Habría que taladrar el agujero para usar el pasador original porque el que lleva es demasiado corto. En la foto comparo el reposapiés comparado (izda) con el pasador correspondiente y el roto (dcha) para ver la diferencia de grosor en la base.,0
"Las compré por un regalo. Enseguida, la persona regalada me indicó que tenían un pequeño defecto en una lente, creo recordar que en la derecha. Realicé el cambio y me trajeron otras gafas iguales, y cuando digo iguales me refiero a que vinieron con idéntico defecto. Volví a hacer el cambio y volvieron a traerme idénticas gafas con idéntico defecto. Al final, esta persona me dijo que le daba igual, que se las quedaba porque el diseño le gustaba. Cuando volví a comprar estas gafas a otra persona, que le gustaron por su diseño, las compré en la casa oficial. Ningún problema.",0
Las correas fallan en el cierre pues se abren solas. En lo demás bien,0
Las costuras no son muy resistente cuidado al jalar muy fuete!!! despues de ese pequeño detalle superan espectativas,1
Las diademas no llevan ningún tipo de relieve por dentro y se escurren en el pelo de las niñas. Tanto la de 3 años como la de 5,0
Las dimensiones que marca no son correctas pues al ponerla en la cama queda muy muy justa y se saltan las costuras de la goma,1
"Las esponjas vienen sin ningún tipo de adhesivo ni pegatina, lo cual lo hace inservible para bebes porque nada más tocarlo lo tiran. Lo tuve que devolver y comprar unas que vinieran con adhesivo.",0
Las esquinas vienen torcidas,0
"Las gafas bien, son bonitas, en mi opinion un pelin pequeñas pero porque a mi personalmente me gustan las gafas mas bien grandes, y las patillas se ven un poco debiles. Pero bueno, por el precio, no me quejo, te protegen del sol y son esteticamente bonitas.",1
"Las gafas son baratas y cómodas. Sin embargo, la óptica no es la mejor. Solo se deben usar durante un corto (muy) espacio de tiempo, ya que molestan y puedes tener dolor ocular.",1
"Las gafas son tal y como yo esperaba, iguales que en la foto estilo actual, viene con funda y paño para su limpieza",1
"Las gomas de las piernas son muy justas, he tenido que quitarlas. Es bonito pero tira a un poco pequeño",0
Las gomas de silicona no sujetan bien...son algo pequeñas...pero por el precio no están mal en general...recomendable pero no demasiado,1
"Las he devuelto porque al ponérmelas me mareaba al conducir, no sé si son de calidad. Aunque me gustó el diseño, no me sentía cómoda con ellas.",0
"Las he probado como luz de largo alcance pero realmente no hacen ni de lejos esos 6000 lumenes que dicen...las Philips normales que llevo tienen 12 años y hacen mejor luz, al menos como luces largas,las de led se disipan y se pierde bastante.",1
"Las he probado esta semana por primera vez ya que me pilló una gran nevada en los Pirineos. El coche resbalaba y me hubiera quedada tirado. Ponerlas es facilísimo. Nunca antes había puestos cadenas y en un par de minutos las puse. Llevan unos guantes de plástico que llegan hasta los codos que son indispensables para no ensuciarte. Finalmente, estuve transitando unos 35 kms (sin pasar de 50 km/h) ya que iba de zona con mucha nieva a carretera en condiciones por tramos. Al sacarlas había ya desgaste. Es decir, te duraran varios usos en base a lo cuidadoso que seas. Es una buena solución y más teniendo en cuenta el precio.",1
Las he tirado muy artificial para mi gusto,0
Las instrucciones en inglés y la máquina que regula los colores está arañada en mal estado no recomiendo que se compre,0
Las instrucciones no están en español... es un lío,0
"Las instrucciones para el montaje son de risa, algún dibujo difícil de interpretar, gracias a la foto de la caja, pudimos ponerla. Una vez puesta, cumple su función, queda firme y bien. Por otro lado, lo de incluye atractivo llavero de regalo ¿ era una broma? En mi paquete no había llavero alguno. Por todo ello, pongo sólo dos estrellas.",0
"Las llaves para sacar la radio muy blandas, se doblaron y no me sirvieron para nada. El conector ISO se suelta y no conecta bien los altavoces, tuve que hacerle un arreglo para usarlo. El marco encaja a la perfección en el hueco, pero la radio no queda bien encajada.",0
Las luces llegaron en perfectas condiciones y funcionan bien. Buena relación calidad precio.,1
Las láminas muy malas no hay manera que se pegue en la parte debajo del cristal he utilizado secador profesional pero igual el segundo día el tercero cuando se seca bien el agua con jabón se queda con las marcas...,0
"Las mangas, o al meno de la que me llegó, tienen una goma que se ajusta a la muñeca, que no me parece algo malo, pero la que muestran en la imagen es la que uno quiere comprar, y luego la tela en mi opinión no es agradable al tacto, no se al resto de compradores, aún así sin quieres una bata para pintar esta sin duda es perfecta por su precio y calidad esperada digna de un político",0
Las medias en sí están bien pero se rompen con mirarlas Talla habitual,0
Las medidas no corresponden con lo indicado. No vale para un cambiador grande,0
"Las medidas son las que esperaba pero despues de un mes, las costuras se deshilan...",0
Las patas no encajan,0
"Las patillas de las gafas están torcidas y no se ajustan bien, no las recomiendo. Por cierto, devolví las gafas en un primer momento por éste motivo y las he vuelto ha recibir igual.",0
"Las patillas que enganchan en el buje, se rompieron al intentar introducirlas. Buena presentación, pero no cumple mis expectativas. entrega rápida, pero desgraciadamente no soluciona mi demanda.",0
"Las pedí para mi niña que ahora tiene un año. Le quedan algo grandes. Referente a los colores y materiales: ni son de algodón (creo que la composición es una mezcla de lycra con un tipo de poliéster) ni los colores son los que aparecen. Quería que al menos tuviese gris y negro y no vienen. Los colores del paquete que recibí (hoy, casi dos meses después del pedido) son blanco, azul claro, azulón, verde hierba, rojo, fucsia, rosa claro y amarillo.",0
Las pegatinas bien pero el envío muy lento,1
"Las pegatinas están genial, aguantan tiempo y no se suelen despegar. El problema (aparte de que me aprecen caras para ser pegatinas) es una de ellas me vino un pelo entre pegatina y papel, en ese cacho al pegarla se me quedó aire y se despegó asique una inservible, en otra me juntaron la K y la I de SUZUKI y al intentar quitarlo que partió la K asique otra pegatina menos. En las fotos de aprecia mejor, una lástima.",0
"Las pegatinas son aceptables en general. Lo que no es aceptable es que publiciten una pegatina ( la cual era de las más interesantes para mi ), y me envien una distinta. Ahí tienen las fotos. ¿Me la van a mandar? Gracias.",0
Las placas no tienen la suficiente profundidad para que la tinta se agarre. Una perdida de tiempo y dinero,0
Las posturas el botón de encendido se presiona y se apaga .,1
"Las pulseras me han gustado mucho y son como esperaba. Pero compre 2 kits de 3 pulseras y la pulsera amarilla de uno de los kits venía con un hilo roto, por lo que no se puede abrir ni cerrar",0
Las puse en el coche u funcionaron perfectamente. Dan una buena luz incluso mejor que las que tenía. Llevo usándolas 5 meses y van perfectamente. Las recomiendo. Un resultado perfecto para el precio que tienen.,1
"Las puse y a los dos minitos las tuve que sacar. En cuanto enciendes el coche tienen consumo y funcionan a su bola, pones el intermitente y van a lo loco. Probaré a instalar unas resistencias a ver si se soluciona el problema. En cuanto a la iluminación no hay queja, dan más luz que una bombilla normal pero si ser molesto para los demás.",0
"Las que venden en los chinos. Súper ancha. Como de los años 80 y un brillo horrible. Eso si, sin pega en la devolución por parte de Amazon",0
"Las sábanas son muy bonitas y de buena calidad, son 100% algodón y encajan perfectamente en el capazo del carro (yo las compré para eso). No le doy un 5, porque en la almohada de una de ellas hay un pequeño enganchón y está un poquito rota. Por el resto, genial.",1
Las tallas no son europeas. Calidad precio bien.,1
"Las uso porque estoy muchas horas delante del ordenador. Llevo poco tiempo usándolas, pero resultan cómodas y están hechas con buenos materiales. Las recomiendo.",1
"Las utilizo como luces diurnas (como luz de posición) en una Kangoo y la verdad que cumplen su función. Eso si, la calidad es mejorable, una bombilla venia con uno de los laterales estropeado y no enciende. En general producto recomendable.",1
"Las utilizo cuando me pongo una chaqueta liviana y es mejor que nada. Pero la verdad que el material es regular parecen usadas, no me terminan de convencer. Las bandas elásticas son cortas las tuve que quitar quizás una talla más hubiese sido mejor, pero el tamaño no es malo solo las bandas elásticas, las he quitado porque ajustan mucho y molestan. No son acolchadas son bastante incómodas, después de un rato empiezan a molestar mucho solo usar en viajes cortos. La bolsa para guardarlas es lamentable es una red que traba y no protege el material... no la recomiendo.",0
"Las ventosas no son fuertes, mi hijo las quita facilmente. Por lo demas bien, recibidas en un tiempo aceptable y cierran correctamente.",0
"Le acaba de llegar a mi novia y está muy descontenta, un timo total, dos o (como mucho) tres flores por color y listo. Si, son bonitas pero no merecen la pena por ese precio.",0
"Le doy 3 estrellas porq decir q no vale tampoco es verdad, es una cinta mas, la atas y como cualquier otra cinta o cuerda",1
"Le doy dos estrellas para ir por carretera va muy bien, pero en cuanto vas a entrar en el núcleo urbano es capaz de matarte ya que por lo menos en mi moto a la hora de soltar el acelerador se te hinca en la muñeca y no deja frenar. No lo aconsejo",0
"Le doy tres estrellas como valoracion positiva por el envio del producto, ya que llego antes de la fecha prevista, y no le doy dos estrellas ya que la talla no es la correcta, uso una M y pedi la L por si acaso me iba algo pequeña.. Pero la L me sigue estando pequeña. Por lo demas estoy satifecha ya que es buen material y sin costuras.",1
"Le gusta mucho a mi niño, todo genial",1
Le ha gustado mucho a mi hija de 7 años. Aunque la cola le cuesta ponérsela. Se le sale,1
"Le he dado esta puntuación por que aunque queda como se esperaba, en la foto vienen tres modelos diferentes, y yo no recibí el de color negro, aunque recibí dos unidades de otro modelo, supongo que no lo tendrían en existencias, así y todo no lo devolví y me quede con los productos.",1
Le he dado muy poco uso y de menos a despellejado la piel. Muy descontento con los guantes. Saludos morteros,0
"Le hubiera puesto 5 estrellas, pero después de usarlo me di cuenta que le falta la protección de la espaldera. Lo que es la espuma,el protector",1
"Le iba a dar 3 estrellas, porque huele bien, pero me vino lleno hasta la mitad del bote",0
"Le pongo dos estrellas porque tardó muchísimo en llegar. La quería para el carnaval por lo que la pedí urgente, gastándome mas de 30 €, para tenerla a tiempo. De tres días que decían que me llegaría, la recibí 10 días mas tarde, y por solo un día pude utilizarlas",0
"Le pongo dos estrellas y no una porque en realidad no me han timado en nada, es exactamente lo que se anuncia, como en la descripción y en las fotos. Pero al usarlo me he dado cuenta de que la hebilla es demasiado grande, ancha y gruesa, y al menos en mi caso bastante incómoda, me hace daño y al ser de chapa metálica relativamente fina y basta creo podría llegar incluso a cortar la piel. No lo devuelvo porque considero que ha sido error mio comprarlo, pero no lo uso y acabaré tirándolo o regalándolo. Desde luego no lo recomiendo.",0
"Le pongo solo 3 estrellas Porq la imagen es más bonita de lo q la camiseta es en realidad, material de piqué y la foto parece algodón suave, el color de la vista de la manga es un tono más oscuro q en la foto... Calza muy bien, es la talla q toca pero el corte es cuadrado, no como dice la imagen q aparenta ser estrecha de cintura.",1
"Le pongo una estrella por que tengo que poner una como mínimo, no me ha llegado todavía pasan siete dias de la fecha de entrega, el vendedor no responde a los mensajes, fiasco total.",0
Le queda pequeña la parte de arriba y grande la parte de abajo. fatal. Muy mal,0
Le quito una estrella porque no tiene un ojal para cogerla con un candado por lo demás va muy bien.,1
"Limpia bien, pero no perfectamente. También hace falta saber cuánto dura sin deteriorarse.",1
"Limpian bien, no meten ruido pero en el acabado se pueden esmerar más, menos caja bonita y un mejor acabado",1
"Limpiar, lo que se dice limpiar, pues no; moja la esponja del casco (ya de por sí mojada de sudor) y punto. Y tampoco es que quite olor ninguno o deje perfumado el interior; en resumen, que le echo agua y me sirve para lo mismo...",0
Llega con la pila gastada,0
Llega un momento en el que la ventosa ya no funciona más. Es de bastante mala calidad,0
"Llegada antes de fecha, la unica cosa positiva. paquete en mal estado y mercancia defectuosa, rota y inservible. Un saludo.....",0
Llegan solo tres de tres tallas diferentes,0
Llegaron cuando ponia. Vienen 10 cintas de diferentes colores. Son muy bonitas y tamaño perfecto para mi hija de 8 años.,1
"Llegaron en perfecto estado, en su envase original y no se han roto ni nada. La puntuación se debe a que he encontrado el mismo paquete 2€ más barato en un supermercado cercano. Que lastima que ya lo tenía abierto",0
"Llegaron los dos cascos en tiempo previsto,medidas correctas y calidad aceptable. Buena compra",1
"Llego a la fecha prevista, es un regalo de navidad y todavia no he abierto",1
Llego a tiempo y de la calidad esperada.,1
Llego antes de lo previsto y en buen estado. La persona usuaria de ello muy contenta con ello. Lo recomienda.,1
Llego antes de tiempo,1
Llego el dia concretado solo que para el 307 necesita unos ajustes para q entre pero aun asi todo perfecto,1
"Llego el dia esperado, parece buena a calidad, pero se lo compre a mi mujer y la parte superior aunque el contorno de pecho si esta bien la copas era muy pequeñas para ella que necesita copas mas grandes.",0
"Llego en tiempo, y con todas las piezas necesarias. No he tenido problemas para su montaje. Cumple las expectativas que tenía.",1
"Llego en tiempo. Pensaba que no tenía tanto relleno. Pese a eso, no está mal. Las tallas son muy pequeñas. Yo tengo una 90 y tuve que coger la L",1
"Llego en un día como anunciaba embalado bien y rápido, pero mi malestar es con el vendedor pues la bombilla viene usada con signos de chispazos por utilización. Funciona pero esto afectará seguro a la vida de la misma, como me urge utilizarla no puedo descambiarla y perder tiempo y arriesgarme a que me denuncien pues es para una moto pero comprare otra en algún comercio para sustituirla. No hace ni 5 minutos que la tengo adjunto fotos.",0
"Llego muy muy tarde, el color es como típex",0
"Llego rápido, pero al ver la descripción pense que tendria mas fuerza, para que lime medianamente bien tengo que ponerlo a potencia media, a baja potencia casi ni se mueve la broca, lo he estado usando casi a maxima potencia y se calienta bastante en poco tiempo cosa que con el anterior que venía con el torno completo no me pasaba, no me a gustado mucho esperaba algo mas tras leer su descripción, aunque por el precio que tiene no se puede pedir mas.",0
Llego sin ningún tipo de protección o embalaje 😥,1
Llegó a tiempo y el color coincide con el ofertado pero es un poco grande y no está muy bien terminando.,1
Llegó a tiempo y perfecto. Queda genial!,1
Llegó a tiempo. Bombilla h4 de toda la vida.,1
Llegó bien y muy rápido. Le pongo solo cuatro estrellas porque no se si uno no funciona o es que al soplar fuerte no tiene que silbar como el otro que si lo hace. Espero no volver a pillar mas bichos gracias a los silbatos. Al menos me dan algo de confianza ya que cogí mucho miedo y me costaba conducir.,1
"Llegó bien. Pero, según la foto, indica que viene de regalo unos esmalte edición limitada o solamente es publicidad? Si alguien lo sabe, si es tan amable que me lo diga. Gracias",0
"Llegó con la cremallera rota . Por lo demás es d bien material, fácil d vestir y muy gracioso. La gorra es muy útil porque al ser d tmb d licra se adapta a la cabeza sin apretar, seca rápido y protege la nuca",1
Llegó con retraso pero era lo que esperaba,1
"Llegó en el tiempo esperado y en perfectas condiciones. Tiene mucho brillo, se ve perfectamente. Una vez cargada, a mi me suele durar dos salidas de bici sin problemas (cada una de ellas de unas dos a tres horas). Se adapta perfectamente a la tija.",1
"Llegó muy tarde, pasado halloween. Es una pena porque está bien hecho y la calidad del algodón es buena, eso me sorprendió. Solicité la devolución pero debía pagar el envío entonces el vendedor me ofreció reintegrarme el 30 por ciento de lo que costó y bueno mejor eso que nada porque ya a mi bebé cuando Le toque otro halloween no le va a quedar",1
Llegó sin precinto de seguridad y arañado. Gestioné la devolución según lo abrí porque por higiene no me atrevo a usarlo.,0
"Lleva dos dias de retraso , hay que tener cuidado",0
"Lleva mucho retraso, he contactado con el vendedor porque no puedo localizarlo tampoco el producto y sin respuesta. Era algo que necesitaba para el colegio de los niños y al final he tenido que comprar otro",0
Lleva puesta una semana y va fenomenal le pongo tres estrellas por que llego más tarde de lo previsto.,1
"Llevo 1 año con el carro y no tengo ninguna queja, es ligero, muy cómodo de llevar y de plegar. Recomendable 100%",1
Llevo 2 meses usandolos y se abre la parte donde se pega el guante. Lo podrian hacer mejor la parte donde se pega... Por lo demas bn.,0
"Llevo casi medio año usándo la funda. Me cai con el móvil este verano, y me protegió lo que es la carcasa. Porque la pantalla se me rompió, y menos mal que tenia un cristal protector. Asi que yo compraría siempre cristal protector mas funda, para asegurar la pantalla",1
"Llevo dos años y medio usando esta báscula. Muchas de las veces hay una variación de 600gr entre pesaje y pesaje es decir tengo que pesarme 4 veces seguidas y deducir cual es mi verdadero peso. Otras veces hay una variación de peso en el mismo día de más de 2kg (si ese día no he hecho deporte me parece MUY raro). Como colofón, la mayoría de medidas corporales son disparatadas. No volvería a comprarla jamás.",0
"Llevo dos meses usándolo y el relleno se ha vuelto algo endeble, con lo cual al tumbar al bebé, la parte central se hunde y coge mala postura. Voy a tener que comprar más relleno para hacerlo más consistente. Para ser de la marca tuc tuc me ha decepcionado un poco.",1
Llevo esperando 3 días para que me llegue el pedido y a saber si llega,0
Llevo los 15 días que según se va a notar el cambio. Incluso me lo aplico por las mañanas y por las noches y mis uñas siguen rompiéndose y muy débiles.,0
"Llevo muchos años usando este producto porque me encantaba su olor, se lo añadía a todas mis cremas para que le diera ese olor maravilloso, pero al recibir este producto y olerlo no me ha gustado nada, volveré a comprar la marca que siempre he usado.",0
Llevo más de un mes esperando el pedido y todavía no lo e recibido y en el seguimiento dice que lo recibiría el día 16 de diciembre Le e puesto dos mensajes al vendedor y no me contesta,0
"Llevo pocos días de uso pero ya he podido comprobar que reduce considerablemente la temperatura del interior del coche además de aliviar el sufrimiento de tener que conducir con el volante ardiendo... Es ligero, fácil de colocar y de guardar. En un Citroën C4 Grand Picasso se sujeta con bastante facilidad tan sólo con las viseras. Por ahora, muy contento con la compra.",1
"Llevo tiempo con ellas. He de decir que no me las pongo a diario. El problema que me ha surgido es que las patillas se ceden bastante y esto hace que me resulten algo incomodas por no ajustarse bien. A su favor, hay que destacar que estéticamente son preciosas y dan sensación de buena calidad. Los cristales son opacos y la visión es agradable. El envío llegó a tiempo y tanto la caja de la marca como la funda están muy bien.",1
"Llevo una semana usando esta silla y de momento está muy bien para lo que cuesta. Es fácil de instalar aunque no lleve instrucciones en español y queda bien sujeta al asiento del coche. Obviamente, ni los materiales ni la comodidad es la misma que en la silla que uso normalmente (una Recaro Young Sport Hero), ya que esta cuesta menos de un tercio que la otra. La llevo en un coche que usamos poco, y para este uso ocasional es perfecta, no se le puede pedir más por el precio que tiene. Es bastante ligera y NO se puede reclinar.",1
Llevo unos meses con la pieza puesta y ha vuelto a fallar. Que tiempo tiene de garantía esta pieza?,0
Llevo usando el cinturón hace unas 2 semanas. Me encanta el sistema de cierre. Gran calidad del material y la hebilla negro mate luce muy bien. Por comprar uno marrón ahora mismo. :),1
"Llevo usándolo bastante tiempo, y me ha dado muy buenos resultados para piel sensible. Dura bastante, limpia bien y, sobre todo, no reseca la piel. No le doy más estrellas porque el bote ha llegado abierto, metido en una bolsita de plástico que estaba pringosa porque se había salido parte de la loción.",0
"Lo anuncia como blanco, lo compro como blanco, y lo envia gris.... Y por lo que veo en los comentarios no soy el único...",0
"Lo apliqué hace dos semanas en las llantas delanteras porque mis llantas tienen muchos radios como se ve en la de la foto y fue un proceso laborioso. Después de 2 semanas las llantas delanteras están más limpias que las traseras cuando en condiciones normales hubieran estado mucho más sucias. Solo me falta limpiarlas a pistola para ver si de verdad es efectivo y sale la suciedad fácilmente, cosa que creo que ocurrirá. Yo recomiendo este producto.",1
Lo compramos cuando era un bebé y no lo hemos usado nada...,1
"Lo compramos porque tenia muy buenas críticas, nada más lejos de la realidad, no tardó ni tres semanas en deformarse. Si se deforma con un bebé de 3-4 kg no kiero imaginar cuando pese 8kg. No lo recomiendo en absoluto. Añadir que encaja perfectamente en el Baby Hug pero no cumple con las expectativas por calidad.",0
Lo compre X las opiniones y esperando haber encontrado un buen desmaquillador para la máscara waterproof. No Ha sido así. Cuesta quitar el maquillaje,0
"Lo compre como un regalo para mi sobrina pero no es una laca demasiado buena, necesita muchas pasadas para que cubra bien la uña.",0
"Lo compre para mi Renault Laguna 2 del 2003 y no valen las conexiones, lo he tenido que devolver.",0
"Lo compre para mi coche y queda precioso ,buenas pegatinas de momento siguen ahí .",1
"Lo compre para pulir chapa, según reseñas vistas y me levanto la pintura",1
"Lo compre para un regalo, lo que me ha gustado es que tenga un elástico en el tobillo, me costó encontrar pijamas que tuvieran el elástico.",1
"Lo compre por que incluia los test de hierro, cobre y plomo para el acuario. El rango de medicion es altisimo y no puedes obtener una lectura minima. El color de la dureza total es el mismo en cuakquier grado, y el resto de mediciones se colorean de manera imprecisa. 20€ tirados a la basura",0
"Lo compre por que otro dia mi sobrino estaba malito , y ese momento no teníamos termómetro, yo me recuerdo que estabamos super preocupado por el .justamente vi ese por eso compro sin pensar ! y lo hemos comprobado variada veces , funciona bien .Es facil de usar y guardar .",1
"Lo compré con la idea de quitar la bolsa grande de la sillita de paseo. Además de ser pesada, al tener mucha capacidad, al final siempre terminaba llenándola de cosas. Ahora meto este cambiador en la cesta y estamos encantados. Me caben sin problemas 6 pañales, un body para muda, el paquete de toallitas y la crema de pañal.",1
"Lo compré en octubre y se ha fundido ya, quisiera saber si tiene algún tipo de garantía o si ese es el periodo normalmente de duración.",0
"Lo compré para ahumar la cúpula de la moto. Prácticamente acabé el bote (unas 6 o 7 capas) porque no veía cambios y ni quedó natural ni homogéneo alfinal, y al quitarlo se había comido toda la transparencia del plástico.",0
"Lo compré para inflar una tabla de paddle surf y no tiene fuerza, se pone muy caliente y se eterniza el inflarlo...",0
"Lo compré para meter el bañador, chanclas... mojados de la piscina y de momento perfecto, aísla la humedad",1
Lo compré para mi hija de 10 meses. Se entretiene bastante en el coche sobretodo con los ruidos. Para mi gusto creo q es demasiado corto para que llegue con facilidad. Por lo demás es de buena calidad. Quizás un poco elevado el precio para lo que hace,1
"Lo compré para mi sobrina de un año que está empezando a andar y le gustó mucho. La música la entretiene también. Lo único, que la cuerda, para mi gusto, es muy corta",1
"Lo compré para mí para el verano, la talla que cogí se adapta a mis medidas, buen tacto, tela y queda muy bien viene con cazuelas y recoge todo muy bien, recomendable 100%",1
"Lo compré para mí peque y es genial, llego súper rápido",1
Lo compré para regalar y está contenta con el producto,1
"Lo compré pensando que iba a ser igual de bueno que el que venía con la bandeja y nada. Al primer lavado fuera el Velcro que ajusta el cuello del bebé y la calidad del babero en sí bastante mala. Es como si el plástico que lo hace impermeable no funcionase del todo, ya que varias veces ha acabado con la barriguita manchada siendo que llevaba el babero puesto. Será que el mío me ha salido malo...",0
